# Circuit Zandvoort — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
1354.0676,449.5877,-39.7405,0.0000,0.000,4.249,4.201,1.0000
1359.0397,454.3496,-38.3102,0.0000,0.000,4.175,4.266,1.0000
1364.0250,459.0386,-36.6170,0.0000,0.000,4.089,4.326,1.0000
1369.0246,463.6546,-34.6963,0.0000,0.000,3.972,4.371,1.0000
1374.0311,468.1988,-32.5951,0.0000,0.000,3.886,4.383,1.0000
1379.0328,472.6731,-30.3596,0.0000,0.000,4.184,3.976,1.0000
1384.0273,477.0875,-28.0234,0.0000,0.000,4.182,3.990,1.0000
1389.0197,481.4582,-25.6107,0.0000,0.000,4.098,4.119,1.0000
1394.0135,485.8010,-23.1453,0.0000,0.000,4.014,4.249,1.0000
1399.0099,490.1233,-20.6389,0.0000,0.000,3.930,4.379,1.0000
1404.0080,494.4218,-18.0886,0.0000,0.000,3.952,4.371,1.0000
1409.0070,498.6926,-15.4905,0.0000,0.000,4.062,4.249,1.0000
1414.0062,502.9317,-12.8406,0.0000,0.000,4.173,4.126,1.0000
1419.0052,507.1352,-10.1350,0.0000,0.000,4.283,4.004,1.0000
1424.0036,511.2990,-7.3697,0.0000,0.000,4.144,4.089,1.0000
1429.0016,515.4232,-4.5463,0.0000,0.000,4.003,4.176,1.0000
1433.9995,519.5217,-1.6862,0.0000,0.000,3.862,4.263,1.0000
1438.9968,523.6124,1.1842,0.0000,0.000,3.903,4.166,1.0000
1443.9928,527.7128,4.0386,0.0000,0.000,4.047,3.966,1.0000
1448.9874,531.8405,6.8506,0.0000,0.000,4.161,3.819,1.0000
1453.9810,536.0132,9.5938,0.0000,0.000,4.167,3.869,1.0000
1458.9760,540.2485,12.2420,0.0000,0.000,4.106,4.004,1.0000
1463.9746,544.5578,14.7749,0.0000,0.000,4.031,4.127,1.0000
1468.9754,548.9392,17.1857,0.0000,0.000,4.026,4.102,1.0000
1473.9772,553.3893,19.4689,0.0000,0.000,4.004,4.048,1.0000
1478.9785,557.9048,21.6194,0.0000,0.000,4.001,3.997,1.0000
1483.9786,562.4820,23.6319,0.0000,0.000,4.032,3.949,1.0000
1488.9768,567.1175,25.5010,0.0000,0.000,4.119,3.951,1.0000
1493.9728,571.8078,27.2217,0.0000,0.000,4.235,3.978,1.0000
1498.9678,576.5484,28.7955,0.0000,0.000,4.320,4.095,1.0000
1503.9638,581.3333,30.2324,0.0000,0.000,4.389,4.258,1.0000
1508.9618,586.1565,31.5428,0.0000,0.000,4.434,4.369,1.0000
1513.9622,591.0121,32.7372,0.0000,0.000,4.439,4.398,1.0000
1518.9641,595.8941,33.8260,0.0000,0.000,4.443,4.428,1.0000
1523.9660,600.7964,34.8197,0.0000,0.000,4.407,4.342,1.0000
1528.9659,605.7133,35.7265,0.0000,0.000,4.346,4.185,1.0000
1533.9605,610.6441,36.5220,0.0000,0.000,4.284,4.027,1.0000
1538.9485,615.5914,37.1581,0.0000,0.000,4.379,4.053,1.0000
1543.9333,620.5578,37.5860,0.0000,0.000,4.483,4.089,1.0000
1548.9235,625.5443,37.7768,0.0000,0.000,4.408,4.175,1.0000
1553.9233,630.5442,37.7776,0.0000,0.000,4.331,4.261,1.0000
1558.9298,635.5491,37.6539,0.0000,0.000,4.272,4.305,1.0000
1563.9357,640.5515,37.4658,0.0000,0.000,4.246,4.266,1.0000
1568.9391,645.5496,37.2365,0.0000,0.000,4.220,4.228,1.0000
1573.9404,650.5440,36.9731,0.0000,0.000,4.195,4.189,1.0000
1578.9402,655.5353,36.6829,0.0000,0.000,4.169,4.151,1.0000
1583.9388,660.5244,36.3728,0.0000,0.000,4.143,4.113,1.0000
1588.9366,665.5117,36.0501,0.0000,0.000,4.209,4.205,1.0000
1593.9338,670.4981,35.7217,0.0000,0.000,4.277,4.298,1.0000
1598.9306,675.4842,35.3950,0.0000,0.000,4.344,4.392,1.0000
1603.9271,680.4706,35.0769,0.0000,0.000,4.411,4.485,1.0000
1608.9237,685.4580,34.7745,0.0000,0.000,4.478,4.578,1.0000
1613.9206,690.4471,34.4951,0.0000,0.000,4.545,4.672,1.0000
1618.9184,695.4386,34.2457,0.0000,0.000,4.612,4.765,1.0000
1623.9174,700.4332,34.0334,0.0000,0.000,4.679,4.859,1.0000
1628.9185,705.4314,33.8654,0.0000,0.000,4.711,4.912,1.0000
1633.9220,710.4334,33.7416,0.0000,0.000,4.620,4.827,1.0000
1638.9275,715.4380,33.6472,0.0000,0.000,4.530,4.743,1.0000
1643.9339,720.4437,33.5653,0.0000,0.000,4.439,4.658,1.0000
1648.9402,725.4493,33.4789,0.0000,0.000,4.348,4.574,1.0000
1653.9452,730.4532,33.3711,0.0000,0.000,4.258,4.489,1.0000
1658.9483,735.4541,33.2250,0.0000,0.000,4.167,4.405,1.0000
1663.9488,740.4506,33.0235,0.0000,0.000,4.211,4.286,1.0000
1668.9449,745.4388,32.7446,0.0000,0.000,4.392,4.134,1.0000
1673.9331,750.4121,32.3597,0.0000,0.000,4.572,3.981,1.0000
1678.9117,755.3636,31.8400,0.0000,0.000,4.650,3.878,1.0000
1683.8816,760.2863,31.1566,0.0000,0.000,4.616,3.899,1.0000
1688.8465,765.1733,30.2805,0.0000,0.000,4.459,4.058,1.0000
1693.8137,770.0177,29.1829,0.0000,0.000,4.252,4.231,1.0000
1698.7920,774.8117,27.8410,0.0000,0.000,4.180,4.260,1.0000
1703.7824,779.5437,26.2559,0.0000,0.000,4.158,4.236,1.0000
1708.7835,784.2012,24.4342,0.0000,0.000,4.268,4.119,1.0000
1713.7933,788.7718,22.3830,0.0000,0.000,4.251,4.080,1.0000
1718.8097,793.2431,20.1088,0.0000,0.000,3.975,4.203,1.0000
1723.8302,797.6025,17.6187,0.0000,0.000,4.021,4.216,1.0000
1728.8525,801.8377,14.9193,0.0000,0.000,4.103,4.222,1.0000
1733.8742,805.9361,12.0174,0.0000,0.000,4.225,4.226,1.0000
1738.8933,809.8853,8.9199,0.0000,0.000,4.237,4.235,1.0000
1743.9078,813.6729,5.6336,0.0000,0.000,4.191,4.249,1.0000
1748.9165,817.2864,2.1653,0.0000,0.000,4.160,4.283,1.0000
1753.9184,820.7134,-1.4782,0.0000,0.000,4.094,4.332,1.0000
1758.9135,823.9414,-5.2902,0.0000,0.000,4.032,4.351,1.0000
1763.9023,826.9579,-9.2637,0.0000,0.000,4.384,3.868,1.0000
